CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3700,37,Female,Month-to-month,136.97038099557216,6826.244966404595,Yes,No,50,No,Electronic check,No,136.52489932809192,6848.519049778608
3701,50,Male,One year,64.74269911107065,1425.024868808619,Yes,DSL,22,No,Credit card,No,64.77385767311904,1424.3393804435543
3702,54,Male,One year,45.73617644750706,3281.7666684221144,No,DSL,72,Yes,Mailed check,No,45.580092616973815,3293.0047042205088
3703,30,Male,Month-to-month,20.0,1196.6887320313813,No,No,54,Yes,Credit card,Yes,22.16090244502558,1080.0
3704,31,Male,Month-to-month,137.34046766290768,1251.8859795578596,No,Fiber optic,9,Yes,Electronic check,Yes,139.09844217309552,1236.0642089661692
3705,38,Female,Month-to-month,56.80953973244651,813.8126398631983,Yes,No,15,Yes,Electronic check,No,54.25417599087989,852.1430959866976
3706,43,Female,Month-to-month,104.05110571305218,4990.407383169974,Yes,Fiber optic,48,No,Credit card,No,103.9668204827078,4994.453074226505
3707,34,Female,Two year,47.762338974715504,871.2200282258536,No,Fiber optic,20,No,Mailed check,No,43.56100141129268,955.2467794943101
3708,53,Male,Month-to-month,116.14796922736105,3969.990014023894,Yes,No,35,No,Bank transfer,Yes,113.4282861149684,4065.1789229576366
3709,44,Female,Month-to-month,48.9964722455376,3355.8993405769,Yes,Fiber optic,67,No,Bank transfer,No,50.088049859356715,3282.7636404510195
3710,40,Female,Month-to-month,34.24842599147971,2068.589985531965,No,Fiber optic,60,No,Mailed check,No,34.47649975886608,2054.9055594887823
3711,25,Male,One year,63.74480707138749,2144.7440297497387,Yes,Fiber optic,34,Yes,Mailed check,No,63.080706757345254,2167.323440427175
3712,26,Female,One year,54.046728971150884,2917.1973071299494,Yes,No,54,No,Electronic check,No,54.02217235425832,2918.523364442148
3713,42,Male,One year,87.88899356383638,1049.4595373445882,Yes,No,12,No,Bank transfer,No,87.45496144538235,1054.6679227660366
3714,18,Female,Two year,68.45815218422429,1304.0843968372317,Yes,Fiber optic,19,No,Bank transfer,No,68.63602088617009,1300.7048915002615
3715,50,Female,Month-to-month,88.83107183655764,2366.9952525878143,No,DSL,26,No,Electronic check,No,91.03827894568516,2309.607867750499
3716,38,Female,Month-to-month,61.26935580744118,1435.9670466438579,Yes,DSL,23,Yes,Credit card,No,62.43334985408078,1409.195183571147
3717,72,Male,Month-to-month,50.04677886943584,1631.0644934926688,Yes,No,33,Yes,Bank transfer,No,49.426196772505115,1651.5437026913828
3718,63,Female,One year,52.493183563117796,2904.6674512479617,Yes,DSL,57,Yes,Electronic check,No,50.959078092069504,2992.1114630977145
3719,38,Female,One year,131.3481639409308,3890.3293548376746,No,DSL,30,No,Electronic check,No,129.6776451612558,3940.4449182279236
3720,38,Female,Month-to-month,76.75512796680808,1803.290750371728,No,No,23,No,Electronic check,No,78.40394566833601,1765.3679432365857
3721,49,Female,One year,20.0,798.1048812445912,No,Fiber optic,36,No,Mailed check,No,22.16958003457198,720.0
3722,57,Male,One year,54.39372959637757,2295.033058795196,No,No,43,Yes,Mailed check,No,53.372861832446425,2338.9303726442354
3723,23,Male,Two year,72.90598097427628,4760.339142973405,No,Fiber optic,66,Yes,Bank transfer,No,72.12635065111219,4811.794744302234
3724,22,Female,Month-to-month,125.36199043751137,6622.566354294192,No,Fiber optic,53,Yes,Credit card,No,124.9540821564942,6644.185493188103
3725,33,Female,One year,100.86096147669699,6140.877998257876,No,DSL,60,No,Mailed check,Yes,102.34796663763127,6051.657688601819
3726,45,Female,Month-to-month,42.34846490554255,1574.278302191729,Yes,Fiber optic,37,Yes,Credit card,No,42.54806222139808,1566.8932015050743
3727,44,Male,One year,142.55067260717354,8657.477919959041,Yes,DSL,61,Yes,Credit card,No,141.92586754031214,8695.591029037585
3728,50,Female,Two year,69.06518905595567,3642.3984199508177,Yes,Fiber optic,53,Yes,Electronic check,No,68.72449848963807,3660.4550199656505
3729,28,Female,Month-to-month,107.38989433224833,1262.2694588519478,Yes,Fiber optic,12,No,Electronic check,No,105.18912157099565,1288.67873198698
3730,18,Male,One year,35.34974507800292,1272.4477423365975,No,DSL,35,No,Electronic check,Yes,36.35564978104564,1237.2410777301022
3731,48,Male,One year,20.0,1437.6740867854573,Yes,Fiber optic,67,Yes,Bank transfer,Yes,21.45782219082772,1340.0
3732,31,Male,Month-to-month,27.747055288949177,1060.9296936260635,Yes,No,38,Yes,Mailed check,No,27.919202463843774,1054.3881009800687
3733,19,Female,Month-to-month,20.0,534.6877531043516,No,No,24,Yes,Mailed check,No,22.278656379347982,480.0
3734,41,Male,Month-to-month,133.36267981758726,5267.203779596935,Yes,Fiber optic,40,Yes,Electronic check,No,131.6800944899234,5334.507192703491
3735,47,Male,Two year,76.43598756659247,5085.389470673912,No,DSL,65,No,Bank transfer,No,78.23676108729096,4968.339191828511
3736,38,Female,Two year,42.26067944655906,2341.9047611261167,No,No,57,No,Bank transfer,No,41.086048440809066,2408.858728453866
3737,35,Male,Month-to-month,83.57872089940363,6078.260246465779,Yes,Fiber optic,72,Yes,Credit card,No,84.4202812009136,6017.6679047570615
3738,38,Female,Month-to-month,75.68002108540497,3422.5320196163293,Yes,No,45,Yes,Mailed check,Yes,76.0562671025851,3405.6009488432237
3739,36,Female,Month-to-month,88.62800186841974,6318.310905681883,No,Fiber optic,72,Yes,Mailed check,No,87.7543181344706,6381.216134526221
3740,26,Male,Month-to-month,106.28594203408807,1423.4398566265725,Yes,Fiber optic,13,Yes,Mailed check,Yes,109.49537358665943,1381.7172464431449
3741,32,Female,Month-to-month,61.30236540924954,366.3601583934318,No,No,6,Yes,Electronic check,No,61.0600263989053,367.8141924554972
3742,45,Male,Month-to-month,43.604820816970395,3050.3561261979116,Yes,Fiber optic,71,No,Mailed check,No,42.96276234081566,3095.942278004898
3743,43,Male,Month-to-month,94.83325643115754,4457.69974675842,Yes,DSL,47,No,Mailed check,Yes,94.8446754629451,4457.1630522644045
3744,41,Male,Month-to-month,94.06998333653397,4056.5864263599515,Yes,Fiber optic,44,No,Mailed check,Yes,92.19514605363526,4139.079266807495
3745,30,Female,Two year,73.02207424364035,2312.588476068523,No,DSL,32,Yes,Mailed check,No,72.26838987714135,2336.706375796491
3746,38,Male,Two year,135.3266256604232,357.75821360298517,No,Fiber optic,3,Yes,Mailed check,Yes,119.25273786766172,405.97987698126957
3747,18,Female,One year,56.86533631415043,3061.608672741759,Yes,Fiber optic,54,No,Bank transfer,No,56.69645690262517,3070.728160964123
3748,41,Female,Two year,43.004260850941954,1547.6228725446974,Yes,DSL,38,Yes,Mailed check,Yes,40.72691769854467,1634.1619123357943
3749,54,Female,Month-to-month,82.54274282519805,240.62219439367007,No,No,4,No,Bank transfer,No,60.15554859841752,330.1709713007922
3750,25,Male,Month-to-month,248.75932146297527,4016.635014597289,No,Fiber optic,17,Yes,Electronic check,No,47.254529583497515,845.7816929741159
3751,34,Female,Month-to-month,84.86549572434687,3138.1079388140465,No,DSL,37,No,Mailed check,No,84.81372807605531,3140.0233418008343
3752,43,Female,One year,45.0097523248168,1571.688396963995,No,DSL,36,No,Bank transfer,No,43.65801102677764,1620.351083693405
3753,52,Male,Two year,57.992731512043434,3386.655730136329,Yes,No,58,Yes,Credit card,No,58.39061603683326,3363.578427698519
3754,35,Male,One year,126.72521260117496,5230.838135120715,No,Fiber optic,41,Yes,Electronic check,No,127.58141792977355,5195.733716648173
3755,33,Female,Two year,57.83237929756963,420.45219985276,No,No,8,Yes,Mailed check,No,52.556524981595,462.65903438055705
3756,20,Female,One year,46.03445367948111,3153.831870361459,No,DSL,67,No,Mailed check,Yes,47.07211746808148,3084.3083965252345
3757,41,Male,Month-to-month,105.120363661195,3138.465887852135,No,DSL,30,No,Mailed check,No,104.61552959507117,3153.61090983585
3758,60,Female,Month-to-month,38.468741491399186,2091.951210305915,Yes,Fiber optic,52,Yes,Mailed check,No,40.22983096742144,2000.3745575527578
3759,42,Female,Month-to-month,49.21170309558796,1217.3113751891647,Yes,Fiber optic,25,No,Mailed check,No,48.692455007566586,1230.2925773896989
3760,39,Female,Month-to-month,87.29683361526983,4483.3535350538605,Yes,Fiber optic,52,No,Credit card,No,86.21833721257424,4539.435347994031
3761,43,Female,One year,98.15234271619875,5852.392788275323,No,No,59,No,Bank transfer,No,99.1930981063614,5790.9882202557255
3762,39,Male,Month-to-month,106.61429173243224,3146.3586181901724,No,DSL,30,Yes,Bank transfer,No,104.87862060633908,3198.428751972967
3763,31,Female,Month-to-month,47.583345033385456,3244.9693306113954,Yes,No,67,No,Credit card,No,48.4323780688268,3188.0841172368255
3764,48,Male,Month-to-month,87.8802601895836,357.55231997192743,Yes,Fiber optic,4,Yes,Mailed check,No,89.38807999298186,351.5210407583344
3765,42,Female,Month-to-month,56.016754013674614,3165.160661862777,No,DSL,57,Yes,Electronic check,No,55.529134418645214,3192.954978779453
3766,40,Male,Month-to-month,51.830330994681034,3226.889432982933,No,Fiber optic,63,No,Mailed check,No,51.22046719020529,3265.3108526649053
3767,30,Female,Month-to-month,106.09638346876855,3390.7720050936537,Yes,No,32,No,Electronic check,No,105.96162515917668,3395.0842710005936
3768,53,Male,Month-to-month,53.51336812421241,2763.1741950136825,No,Fiber optic,51,Yes,Electronic check,No,54.179886176738876,2729.181774334833
3769,46,Female,Two year,78.3461378806294,4933.802190236039,Yes,Fiber optic,63,No,Bank transfer,No,78.31432047993712,4935.806686479652
3770,34,Male,Month-to-month,74.66738407691916,148.64281030904965,No,Fiber optic,1,No,Mailed check,No,148.64281030904965,74.66738407691916
3771,50,Female,One year,37.87736870984492,660.8814702107833,Yes,Fiber optic,19,Yes,Electronic check,No,34.78323527425175,719.6700054870536
3772,35,Female,Two year,98.98278566068961,3459.5668344301166,No,No,35,Yes,Bank transfer,No,98.84476669800333,3464.3974981241363
3773,32,Male,Two year,86.80842681036862,5523.963895757478,No,Fiber optic,63,No,Mailed check,No,87.68196659932505,5468.930889053223
3774,32,Male,Two year,20.0,459.8050468511517,No,Fiber optic,26,No,Bank transfer,No,17.684809494275065,520.0
3775,22,Male,Month-to-month,78.3226333371203,1070.2074266693517,Yes,DSL,13,Yes,Bank transfer,No,82.32364820533475,1018.1942333825639
3776,44,Male,Month-to-month,46.81079697500137,1077.6381307526071,No,No,23,No,Electronic check,No,46.853831771852484,1076.6483304250314
3777,21,Male,Month-to-month,102.91225919237883,3607.434993851312,No,DSL,35,Yes,Credit card,No,103.06957125289462,3601.9290717332588
3778,27,Female,Month-to-month,26.638004896577257,302.6784019443924,No,Fiber optic,12,Yes,Mailed check,No,25.2232001620327,319.6560587589271
3779,19,Male,Two year,59.30569094111368,473.3030563707515,Yes,DSL,9,Yes,Electronic check,No,52.589228485639055,533.7512184700231
3780,39,Male,One year,80.86073652965398,5413.728886178516,No,Fiber optic,67,Yes,Mailed check,No,80.80192367430621,5417.669347486816
3781,38,Female,Month-to-month,71.63020882425626,3123.9399980545104,Yes,Fiber optic,44,Yes,Bank transfer,No,70.9986363194207,3151.7291882672753
3782,36,Male,Month-to-month,92.88874770141913,5742.428897307546,No,Fiber optic,61,No,Mailed check,Yes,94.138178644386,5666.213609786567
3783,29,Male,Month-to-month,24.44734041972133,538.915279543965,Yes,No,21,No,Electronic check,No,25.662632359236426,513.3941488141479
3784,28,Male,One year,119.55743010602134,838.6269506955134,Yes,DSL,7,Yes,Credit card,No,119.80385009935905,836.9020107421494
3785,44,Female,One year,85.75433976364815,1009.1846946929589,No,DSL,11,Yes,Credit card,No,91.74406315390536,943.2977374001296
3786,34,Male,Two year,110.79154639002688,4982.8139778045415,Yes,No,45,Yes,Credit card,No,110.72919950676759,4985.619587551209
3787,43,Female,Two year,96.22720507699725,3114.41459327197,No,DSL,32,Yes,Mailed check,No,97.32545603974906,3079.270562463912
3788,31,Female,Month-to-month,69.65169656634869,2565.671666316281,No,Fiber optic,36,Yes,Credit card,No,71.26865739767447,2507.461076388553
3789,41,Male,Month-to-month,31.47405367266518,1150.926657286187,No,No,37,Yes,Electronic check,No,31.106125872599648,1164.5399858886117
3790,53,Female,Month-to-month,53.09340456253897,2198.576647921198,No,No,41,No,Electronic check,Yes,53.62382068100483,2176.8295870640977
3791,45,Male,Month-to-month,117.68689998587732,5744.823549142408,Yes,Fiber optic,49,Yes,Mailed check,No,117.24129692127364,5766.658099307989
3792,35,Male,Two year,111.56313344969146,1730.7561549025145,Yes,Fiber optic,15,Yes,Mailed check,No,115.38374366016764,1673.4470017453718
3793,42,Male,Month-to-month,51.4120005968893,666.993831643213,Yes,Fiber optic,13,No,Electronic check,No,51.307217818708686,668.356007759561
3794,37,Male,One year,20.0,1128.5309947890898,Yes,Fiber optic,53,No,Credit card,No,21.29303763753,1060.0
3795,40,Male,Month-to-month,63.619307970846435,2109.3800203270634,Yes,DSL,33,Yes,Electronic check,No,63.92060667657768,2099.4371630379324
3796,36,Female,Month-to-month,61.368913356126505,4545.854880320837,No,No,72,Yes,Bank transfer,No,63.1368733377894,4418.561761641108
3797,38,Female,Month-to-month,62.5068216387885,1964.8606368803084,No,DSL,32,Yes,Mailed check,No,61.40189490250964,2000.218292441232
3798,42,Female,Month-to-month,85.85617605494204,4164.081552257169,Yes,Fiber optic,48,Yes,Electronic check,No,86.7516990053577,4121.096450637218
3799,30,Female,One year,96.28637737964989,6545.316017011337,Yes,Fiber optic,68,Yes,Credit card,No,96.25464730899024,6547.473661816192
3800,29,Male,Month-to-month,99.70898641298572,5672.156634304752,No,Fiber optic,57,Yes,Electronic check,No,99.51151990008336,5683.412225540186
3801,26,Male,One year,83.37127420406101,5074.117041876222,Yes,DSL,62,No,Credit card,No,81.84059744961648,5169.019000651782
3802,23,Female,Two year,20.0,43.63909606384788,Yes,Fiber optic,2,Yes,Mailed check,No,21.81954803192394,40.0
3803,27,Male,Month-to-month,59.76400801920113,907.5105298675518,Yes,Fiber optic,16,Yes,Mailed check,No,56.719408116721986,956.224128307218
3804,41,Female,One year,139.12269350647568,1097.497177054907,Yes,Fiber optic,8,No,Bank transfer,No,137.18714713186338,1112.9815480518055
3805,31,Female,Month-to-month,81.22650204407435,1496.5555174531492,No,DSL,19,Yes,Mailed check,No,78.76607986595522,1543.3035388374126
3806,45,Female,One year,81.03458705331596,2553.0488018404285,No,DSL,32,No,Mailed check,No,79.78277505751339,2593.1067857061107
3807,40,Female,One year,80.78457819321574,5358.933037821443,Yes,DSL,67,No,Credit card,No,79.98407519136481,5412.566738945455
3808,20,Male,Two year,82.46138867517969,2585.6465976224463,No,DSL,32,No,Bank transfer,No,80.80145617570145,2638.76443760575
3809,46,Male,Month-to-month,20.0,420.44149470180014,Yes,DSL,25,Yes,Bank transfer,No,16.817659788072007,500.0
3810,48,Female,Month-to-month,62.814270492667944,3347.96699330264,No,Fiber optic,53,No,Bank transfer,No,63.169188552879994,3329.156336111401
3811,30,Female,Month-to-month,68.86321504615931,1722.485244276565,Yes,DSL,25,No,Bank transfer,Yes,68.89940977106261,1721.5803761539828
3812,44,Female,Month-to-month,108.44486197760237,3614.070050038206,No,DSL,33,Yes,Electronic check,No,109.517274243582,3578.680445260878
3813,31,Female,One year,71.43018683866887,2194.7411713239167,No,DSL,31,No,Credit card,No,70.7981023007715,2214.335791998735
3814,40,Female,Two year,20.604658401941762,708.7800563188152,No,Fiber optic,36,No,Credit card,No,19.688334897744866,741.7677024699035
3815,27,Male,Month-to-month,82.90267468515256,4057.8377561751736,Yes,Fiber optic,49,No,Electronic check,No,82.8130154321464,4062.2310595724757
3816,22,Female,Month-to-month,45.88526055271764,2054.0364560184903,No,Fiber optic,44,Yes,Bank transfer,No,46.68264672769296,2018.9514643195762
3817,36,Female,Month-to-month,33.49643076755747,1622.8206705504908,No,Fiber optic,48,No,Credit card,No,33.808763969801895,1607.8286768427586
3818,38,Male,Month-to-month,44.975228598502575,1349.903886338597,Yes,Fiber optic,30,No,Bank transfer,No,44.996796211286565,1349.2568579550773
3819,36,Male,Month-to-month,86.27512688993546,1154.7958025420023,Yes,DSL,13,Yes,Bank transfer,No,88.8304463493848,1121.576649569161
3820,28,Male,Month-to-month,107.76283719280205,4634.05448203909,Yes,No,43,No,Electronic check,No,107.76870888462999,4633.801999290488
3821,36,Male,One year,84.4878983553276,1322.2300513590446,Yes,Fiber optic,16,Yes,Credit card,No,82.63937820994029,1351.8063736852416
3822,42,Male,Month-to-month,88.96069670851064,2358.3551248209333,Yes,Fiber optic,26,No,Mailed check,No,90.70596633926667,2312.9781144212766
3823,39,Male,Month-to-month,84.19135818514003,3894.5757615532234,No,Fiber optic,47,Yes,Bank transfer,Yes,82.8633140756005,3956.9938347015814
3824,41,Male,One year,73.03981530581405,2631.455552062423,Yes,DSL,37,Yes,Electronic check,No,71.12042032601144,2702.4731663151197
3825,33,Male,Month-to-month,90.90791904888273,271.47664697545173,Yes,DSL,3,No,Mailed check,No,90.49221565848391,272.7237571466482
3826,51,Male,One year,20.0,524.2916690854576,No,No,26,No,Credit card,No,20.16506419559452,520.0
3827,28,Female,One year,73.33265053914499,1111.6409039564394,Yes,Fiber optic,15,Yes,Electronic check,No,74.10939359709596,1099.9897580871748
3828,44,Male,One year,38.65224896133245,2534.6677464871655,Yes,Fiber optic,66,No,Electronic check,Yes,38.404056764957055,2551.0484314479413
3829,51,Female,Month-to-month,104.88707717632417,3004.492425971584,No,No,28,Yes,Credit card,No,107.30330092755658,2936.8381609370767
3830,44,Female,Month-to-month,65.58534084349418,2417.3157493729072,No,DSL,38,No,Electronic check,Yes,63.61357235191861,2492.242952052779
3831,37,Female,Two year,70.9284426480349,3127.6006942395525,Yes,DSL,44,No,Credit card,No,71.08183395998982,3120.8514765135355
3832,34,Female,One year,24.8478437723859,1354.8680282358932,Yes,DSL,53,Yes,Electronic check,Yes,25.563547702564023,1316.9357199364526
3833,50,Female,Month-to-month,100.50492667038554,471.2372934836111,No,Fiber optic,4,No,Bank transfer,No,117.80932337090277,402.0197066815422
3834,25,Female,Month-to-month,88.81984360821428,6461.745126157806,Yes,Fiber optic,72,No,Mailed check,Yes,89.74646008552509,6395.028739791429
3835,30,Female,Month-to-month,86.70843647021509,3760.3618608755255,No,Fiber optic,44,No,Mailed check,No,85.46276956535286,3815.171204689464
3836,36,Female,Month-to-month,45.60931443493533,2116.135375051754,No,DSL,46,No,Mailed check,No,46.0029429359077,2098.028464007025
3837,52,Male,Month-to-month,46.79080465185609,1205.858675494349,No,Fiber optic,26,Yes,Bank transfer,No,46.37917982670573,1216.5609209482584
3838,43,Female,Month-to-month,76.70798363337715,996.2563591597981,Yes,Fiber optic,13,Yes,Credit card,No,76.6351045507537,997.203787233903
3839,30,Female,Month-to-month,49.16504769255847,3449.0847907460625,Yes,DSL,69,Yes,Mailed check,Yes,49.98673609776902,3392.388290786534
3840,36,Female,One year,83.04678888032015,3749.0551866582614,Yes,No,44,Yes,Electronic check,No,85.20579969677867,3654.0587107340866
3841,33,Female,Month-to-month,20.0,1073.0455397915498,No,Fiber optic,53,No,Bank transfer,No,20.24614226021792,1060.0
3842,32,Male,One year,55.37366330780222,2724.7704430505023,Yes,Fiber optic,51,Yes,Bank transfer,No,53.42687143236279,2824.0568286979133
3843,49,Female,One year,123.90260396279474,1527.3140718805403,Yes,DSL,13,Yes,Credit card,No,117.48569783696463,1610.7338515163317
3844,26,Male,Month-to-month,83.18457483987294,3408.2425837690166,No,Fiber optic,41,Yes,Electronic check,No,83.12786789680528,3410.5675684347902
3845,56,Male,One year,75.00380993592978,874.9201369139398,Yes,DSL,11,No,Credit card,No,79.53819426490362,825.0419092952276
3846,48,Female,One year,129.5567960701407,4754.329680433248,Yes,Fiber optic,37,No,Bank transfer,No,128.49539676846615,4793.601454595206
3847,50,Female,Month-to-month,20.0,1190.4412324198713,No,Fiber optic,60,Yes,Bank transfer,Yes,19.840687206997856,1200.0
3848,35,Male,Month-to-month,45.540666556356776,1538.1967548977768,No,DSL,32,No,Mailed check,No,48.068648590555526,1457.3013298034168
3849,38,Female,Month-to-month,57.96480484757833,2588.5922151148225,No,DSL,45,No,Electronic check,No,57.52427144699605,2608.4162181410247
3850,25,Female,Two year,95.7505369901617,1811.1521522770356,Yes,Fiber optic,18,Yes,Bank transfer,No,100.61956401539086,1723.5096658229106
3851,34,Male,One year,96.2696908968471,1903.8800000121566,Yes,DSL,20,Yes,Credit card,No,95.19400000060783,1925.393817936942
3852,44,Male,Month-to-month,44.01979873052122,1982.0846557240886,Yes,No,44,Yes,Electronic check,No,45.04737853918383,1936.8711441429336
3853,52,Female,One year,99.93862966427649,3601.633344523644,No,Fiber optic,36,No,Bank transfer,Yes,100.04537068121233,3597.7906679139537
3854,28,Female,Month-to-month,57.900556980348775,4033.9701520070194,Yes,Fiber optic,69,Yes,Credit card,Yes,58.46333553633362,3995.1384316440653
3855,36,Female,Month-to-month,106.349188769475,4035.3520365155778,Yes,DSL,37,No,Electronic check,No,109.06356855447507,3934.9199844705754
3856,38,Male,One year,39.020719056338265,1308.6672606009731,Yes,DSL,33,No,Bank transfer,No,39.656583654574945,1287.6837288591628
3857,26,Female,Month-to-month,66.30065202801518,1322.766068421713,No,DSL,19,Yes,Bank transfer,No,69.61926675903753,1259.7123885322885
3858,45,Male,Two year,55.29498053870319,2775.3124363758598,Yes,DSL,51,No,Mailed check,No,54.41789090933058,2820.0440074738626
3859,32,Male,One year,101.68091114697141,3207.217766871631,No,DSL,32,No,Credit card,No,100.22555521473846,3253.789156703085
3860,38,Female,One year,54.31656350301487,1113.3427198416205,Yes,Fiber optic,22,Yes,Bank transfer,Yes,50.6064872655282,1194.9643970663271
3861,35,Male,Month-to-month,68.72654412964732,20.0,No,Fiber optic,1,No,Bank transfer,No,20.0,68.72654412964732
3862,32,Female,Two year,85.20434192989147,4676.897796816157,No,DSL,54,No,Credit card,Yes,86.60921845955846,4601.034464214139
3863,39,Female,Two year,86.35775449078358,1743.7281972374517,Yes,DSL,20,No,Mailed check,No,87.18640986187259,1727.1550898156715
3864,37,Male,Month-to-month,96.60857822419516,5589.9274332387995,Yes,Fiber optic,58,No,Mailed check,Yes,96.3780591937724,5603.297537003319
3865,36,Female,Month-to-month,76.33374330534001,2681.890766330728,No,Fiber optic,35,No,Electronic check,No,76.62545046659223,2671.6810156869
3866,32,Male,Month-to-month,57.452532541605066,4055.687105633379,No,Fiber optic,70,No,Mailed check,Yes,57.93838722333398,4021.677277912355
3867,43,Male,One year,59.50903763923749,4204.557933965844,Yes,No,70,Yes,Bank transfer,No,60.0651133423692,4165.632634746625
3868,56,Female,One year,70.77016945622836,4327.909206591086,No,DSL,61,Yes,Credit card,No,70.94933125559157,4316.98033682993
3869,41,Female,Month-to-month,77.4877742822315,4950.865651415022,No,DSL,63,Yes,Credit card,No,78.58516907007971,4881.729779780584
3870,49,Female,Two year,65.58485056454691,3952.1378122907918,No,DSL,61,Yes,Electronic check,No,64.78914446378347,4000.6758844373617
3871,26,Female,Month-to-month,70.57610262896641,4005.304556159753,Yes,DSL,57,No,Bank transfer,No,70.26850098525883,4022.8378498510856
3872,41,Male,One year,24.48238418283684,131.9602912920664,No,No,3,Yes,Mailed check,Yes,43.98676376402213,73.44715254851052
3873,29,Male,Month-to-month,90.02065853364034,4098.747499189696,Yes,Fiber optic,45,Yes,Bank transfer,No,91.08327775977102,4050.9296340138153
3874,25,Male,Month-to-month,75.4333686666829,1150.0419737294228,Yes,Fiber optic,15,Yes,Credit card,No,76.66946491529485,1131.5005300002435
3875,32,Female,Month-to-month,100.05611240623264,1673.8080727508448,Yes,DSL,17,Yes,Mailed check,Yes,98.45929839710851,1700.953910905955
3876,51,Male,Month-to-month,70.00481522221254,1089.4506007577013,No,No,15,Yes,Bank transfer,No,72.63004005051341,1050.0722283331881
3877,49,Male,One year,20.0,54.54192194680137,No,Fiber optic,5,Yes,Mailed check,No,10.908384389360274,100.0
3878,42,Female,Month-to-month,59.24661432079975,2784.4450372422316,No,Fiber optic,46,Yes,Electronic check,No,60.53141385309199,2725.3442587567883
3879,24,Female,Month-to-month,64.0021023064475,780.1092703463507,Yes,No,11,Yes,Credit card,No,70.91902457694097,704.0231253709225
3880,38,Female,Month-to-month,92.28709916300797,5877.568425712943,Yes,No,64,Yes,Mailed check,No,91.83700665176474,5906.37434643251
3881,43,Male,Month-to-month,20.0,409.4164655166437,Yes,DSL,14,Yes,Mailed check,Yes,29.244033251188835,280.0
3882,41,Female,One year,71.23538550846804,2728.313306018169,Yes,DSL,39,Yes,Bank transfer,No,69.9567514363633,2778.1800348302536
3883,21,Male,One year,85.41025647379918,5713.035779188968,Yes,DSL,67,No,Credit card,Yes,85.2691907341637,5722.487183744545
3884,31,Male,Month-to-month,50.155363441554414,2747.862827303588,Yes,Fiber optic,55,Yes,Credit card,No,49.96114231461069,2758.5449892854926
3885,39,Male,Month-to-month,72.23884029450542,3028.8405875113576,Yes,DSL,42,No,Bank transfer,No,72.11525208360375,3034.0312923692277
3886,45,Male,Month-to-month,51.18890472550466,327.18601298609707,Yes,No,5,Yes,Electronic check,No,65.43720259721941,255.94452362752332
3887,18,Male,Two year,48.112812003388285,2523.7527328769293,No,Fiber optic,52,Yes,Bank transfer,No,48.53370640147941,2501.866224176191
3888,38,Female,Two year,57.74740449606049,1228.8726023635752,No,No,22,No,Credit card,No,55.85784556198069,1270.4428989133307
3889,41,Male,One year,48.67924022598967,2147.338352824643,No,Fiber optic,44,No,Mailed check,Yes,48.80314438237826,2141.8865699435455
3890,48,Female,Two year,90.50854935808998,5373.165052630323,No,Fiber optic,59,No,Mailed check,No,91.07059411237836,5340.004412127309
3891,46,Male,Two year,47.95144369493867,1224.8272516727664,Yes,Fiber optic,25,No,Bank transfer,Yes,48.99309006691065,1198.7860923734668
3892,45,Male,Two year,42.91269978856218,962.2758013850633,No,No,21,No,Credit card,No,45.822657208812544,901.1666955598057
3893,32,Female,Month-to-month,123.037860005186,7878.892506030477,Yes,Fiber optic,64,No,Bank transfer,No,123.10769540672621,7874.423040331904
3894,20,Male,Month-to-month,98.82220035472106,6759.889442969635,No,Fiber optic,68,No,Mailed check,No,99.41013886720052,6719.909624121032
3895,36,Male,Month-to-month,20.0,932.8826661196357,Yes,Fiber optic,47,Yes,Electronic check,No,19.848567364247568,940.0
3896,50,Female,Month-to-month,47.05695130442399,1614.6552605821862,No,No,35,No,Bank transfer,No,46.13300744520532,1646.9932956548396
3897,53,Female,One year,77.27388915168132,483.8488280351119,No,Fiber optic,7,No,Bank transfer,No,69.12126114787313,540.9172240617693
3898,47,Male,Month-to-month,79.7126520169448,4542.232820571525,No,No,56,No,Credit card,No,81.11130036734866,4463.9085129489085
3899,44,Male,Month-to-month,25.285214027893197,1239.38899989747,Yes,Fiber optic,52,No,Bank transfer,Yes,23.834403844182116,1314.8311294504463
3900,43,Male,Month-to-month,104.75696478466966,4831.522676662566,No,Fiber optic,46,Yes,Bank transfer,No,105.03310166657751,4818.820380094805
3901,34,Female,Month-to-month,94.75673257544878,873.2927776034661,No,No,9,No,Electronic check,Yes,97.03253084482957,852.810593179039
3902,38,Male,Month-to-month,84.45704896121016,4849.4744428225495,No,Fiber optic,58,No,Bank transfer,No,83.61162832452672,4898.5088397501895
3903,56,Female,Two year,110.70185472136363,2591.1901854502694,No,Fiber optic,23,No,Mailed check,No,112.66044284566388,2546.1426585913637
3904,30,Female,One year,83.56869977712753,183.18215154210262,No,Fiber optic,3,No,Bank transfer,No,61.06071718070087,250.7060993313826
3905,56,Male,One year,83.45742637755542,5061.918774871665,Yes,DSL,61,No,Bank transfer,No,82.98227499789614,5090.903009030881
3906,36,Female,Month-to-month,116.73037815466728,1098.8079244323146,Yes,Fiber optic,9,Yes,Electronic check,No,122.08976938136828,1050.5734033920055
